type,temp,hum,depth_prev,depth,label
FLOOD,20.81,72.46,2.18,4.75,Moderate
FLOOD,20.37,89.59,14.72,44.65,Extreme
FLOOD,27.17,91.16,5.75,14.09,Severe
FLOOD,23.09,98.7,13.03,15.17,Extreme
FLOOD,21.18,85.65,13.37,40.53,Extreme
FLOOD,20.32,76.31,1.54,3.87,Moderate
FLOOD,28.21,97.68,17.53,49.16,Extreme
FLOOD,32.65,64.46,1.68,1.61,Normal
FLOOD,30.82,60.31,1.92,1.88,Normal
FLOOD,26.6,94.4,5.32,8.47,Severe
FLOOD,30.18,49.28,2.05,2.26,Normal
FLOOD,15.43,72.43,1.05,4.49,Moderate
FLOOD,25.13,45.38,1.22,1.13,Normal
FLOOD,16.18,71.92,2.17,4.42,Moderate
FLOOD,19.26,81.27,10.58,12.33,Severe
FLOOD,30.75,62.56,2.76,2.69,Normal
FLOOD,18.8,82.47,7.76,9.76,Severe
FLOOD,24.49,80.61,5.84,13.97,Severe
FLOOD,26.82,56.93,2.36,2.74,Normal
FLOOD,25.9,60.58,0.05,0.34,Normal
FLOOD,22.26,83.21,8.59,10.32,Severe
FLOOD,24.84,85.3,6.01,11.44,Severe
FLOOD,27.7,82.12,3.78,8.96,Severe
FLOOD,30.64,69.66,2.73,2.71,Normal
FLOOD,25.77,99.01,29.04,47.72,Extreme
FLOOD,27.07,89.66,8.0,9.08,Severe
FLOOD,27.36,46.85,0.65,0.74,Normal
FLOOD,20.21,91.84,6.24,14.13,Severe
FLOOD,22.13,90.81,28.88,37.78,Extreme
FLOOD,22.22,89.17,7.12,10.3,Severe
FLOOD,25.69,82.2,6.76,8.95,Severe
FLOOD,16.37,74.73,5.5,7.8,Moderate
FLOOD,25.58,71.7,1.56,3.27,Moderate
FLOOD,26.09,87.44,34.21,40.01,Extreme
FLOOD,17.5,71.7,0.31,6.48,Moderate
FLOOD,27.75,85.56,9.0,10.83,Severe
FLOOD,32.37,50.7,0.48,0.62,Normal
FLOOD,23.35,77.23,3.99,4.5,Moderate
FLOOD,26.72,56.09,2.58,2.56,Normal
FLOOD,21.4,88.85,9.96,12.4,Severe
FLOOD,21.36,75.59,1.38,4.39,Moderate
FLOOD,27.52,71.87,0.2,5.03,Moderate
FLOOD,23.8,93.98,4.32,10.52,Severe
FLOOD,20.92,86.34,44.29,48.24,Extreme
FLOOD,21.08,82.96,6.33,8.22,Severe
FLOOD,27.5,88.83,5.82,11.99,Severe
FLOOD,25.73,88.27,6.58,10.85,Severe
FLOOD,18.56,76.36,2.0,6.68,Moderate
FLOOD,32.65,48.99,0.83,1.22,Normal
FLOOD,29.82,94.66,17.62,20.27,Extreme
FLOOD,22.18,89.32,6.57,9.41,Severe
FLOOD,20.63,80.68,3.52,12.86,Severe
FLOOD,21.96,78.06,4.51,6.53,Moderate
FLOOD,32.27,50.66,2.63,2.65,Normal
FLOOD,26.06,57.49,0.74,1.0,Normal
FLOOD,26.97,50.55,1.63,1.66,Normal
FLOOD,27.33,44.05,1.5,1.98,Normal
FLOOD,22.11,87.62,9.28,14.73,Severe
FLOOD,27.42,87.2,7.15,9.36,Severe
FLOOD,22.74,91.71,7.61,10.03,Severe
FLOOD,16.77,79.79,1.65,6.98,Moderate
FLOOD,31.78,40.73,2.18,2.36,Normal
FLOOD,20.2,92.33,5.05,10.82,Severe
FLOOD,21.1,86.52,10.03,20.65,Extreme
FLOOD,22.54,80.46,4.17,10.01,Severe
FLOOD,30.13,67.0,0.72,0.66,Normal
FLOOD,26.79,95.0,9.27,45.62,Extreme
FLOOD,27.32,46.79,0.98,1.01,Normal
FLOOD,21.93,94.75,6.9,12.1,Severe
FLOOD,28.0,98.06,22.56,28.9,Extreme
FLOOD,27.73,84.23,9.93,11.68,Severe
FLOOD,24.63,95.26,6.74,23.56,Extreme
FLOOD,26.7,64.34,0.35,0.7,Normal
FLOOD,21.59,91.68,25.28,31.8,Extreme
FLOOD,23.06,90.26,20.72,30.57,Extreme
FLOOD,24.3,88.5,5.92,9.91,Severe
FLOOD,25.48,59.37,2.27,2.75,Normal
FLOOD,20.82,92.45,9.8,13.68,Severe
FLOOD,24.17,90.28,17.29,25.26,Extreme
FLOOD,28.76,76.18,2.97,5.31,Moderate
FLOOD,20.89,96.51,12.66,19.08,Extreme
FLOOD,18.14,93.81,7.81,13.88,Severe
FLOOD,19.05,88.07,5.26,10.03,Severe
FLOOD,18.52,88.35,8.33,10.48,Severe
FLOOD,20.39,95.28,6.24,23.35,Extreme
FLOOD,25.13,94.78,18.64,23.01,Extreme
FLOOD,23.58,98.73,10.98,23.14,Extreme
FLOOD,22.03,91.85,7.68,31.78,Extreme
FLOOD,32.37,54.47,1.96,2.34,Normal
FLOOD,22.64,90.59,17.81,31.1,Extreme
FLOOD,28.75,43.11,1.91,2.15,Normal
FLOOD,24.6,90.72,8.78,11.53,Severe
FLOOD,24.88,70.56,1.35,5.38,Moderate
FLOOD,26.14,87.88,8.91,16.17,Extreme
FLOOD,20.96,85.16,6.46,12.21,Severe
FLOOD,19.52,86.26,7.66,10.26,Severe
FLOOD,32.59,58.27,2.5,2.96,Normal
FLOOD,18.12,81.89,5.99,8.7,Severe
FLOOD,26.15,74.08,1.62,7.96,Moderate
FLOOD,21.86,87.4,24.54,28.93,Extreme
FLOOD,24.34,85.58,5.63,14.68,Severe
FLOOD,22.39,73.45,5.91,7.37,Moderate
FLOOD,22.27,88.22,6.01,12.0,Severe
FLOOD,28.3,87.31,9.04,38.89,Extreme
FLOOD,29.96,77.16,2.38,3.39,Moderate
FLOOD,27.15,89.9,6.42,13.43,Severe
FLOOD,25.83,94.11,10.11,13.28,Severe
FLOOD,22.7,97.15,5.95,22.24,Extreme
FLOOD,20.12,74.07,2.12,5.12,Moderate
FLOOD,24.33,92.71,3.73,14.02,Severe
FLOOD,18.96,90.15,8.52,14.09,Severe
FLOOD,31.94,58.12,0.07,0.17,Normal
FLOOD,26.06,91.85,5.21,8.42,Severe
FLOOD,22.53,87.87,5.8,16.91,Extreme
FLOOD,26.56,91.26,22.9,48.89,Extreme
FLOOD,21.74,86.91,3.31,10.41,Severe
FLOOD,27.35,90.48,7.46,12.17,Severe
FLOOD,21.4,94.94,10.55,14.72,Severe
FLOOD,15.26,72.28,5.99,7.78,Moderate
FLOOD,24.54,77.89,0.49,3.98,Moderate
FLOOD,21.0,82.47,8.2,11.39,Severe
FLOOD,31.01,65.66,1.78,1.86,Normal
FLOOD,21.13,92.58,7.24,8.71,Severe
FLOOD,19.25,91.77,3.99,9.43,Severe
FLOOD,21.36,86.03,6.0,8.75,Severe
FLOOD,30.73,66.12,0.08,0.17,Normal
FLOOD,29.15,87.64,12.59,21.65,Extreme
FLOOD,25.5,58.44,0.25,0.36,Normal
FLOOD,25.83,86.78,4.79,11.54,Severe
FLOOD,27.32,69.42,0.35,0.3,Normal
FLOOD,16.9,74.19,1.45,6.17,Moderate
FLOOD,28.18,87.47,13.42,28.52,Extreme
FLOOD,18.02,85.53,8.99,10.32,Severe
FLOOD,29.61,71.43,2.63,6.98,Moderate
FLOOD,25.11,91.55,8.18,10.72,Severe
FLOOD,18.2,87.9,4.76,13.54,Severe
FLOOD,23.98,73.57,1.27,3.15,Moderate
FLOOD,20.61,91.12,11.19,22.54,Extreme
FLOOD,30.42,44.73,2.53,2.63,Normal
FLOOD,29.66,66.09,0.26,0.64,Normal
FLOOD,19.65,73.95,2.18,3.37,Moderate
FLOOD,24.34,92.1,9.48,13.33,Severe
FLOOD,32.25,50.6,0.25,0.45,Normal
FLOOD,27.13,63.93,1.36,1.32,Normal
FLOOD,25.46,93.07,5.44,40.53,Extreme
FLOOD,27.74,58.49,0.6,0.81,Normal
FLOOD,17.83,79.28,2.98,4.41,Moderate
FLOOD,26.81,91.11,18.28,38.76,Extreme
FLOOD,25.37,66.54,1.27,1.31,Normal
FLOOD,16.84,75.04,2.82,3.84,Moderate
FLOOD,20.31,87.88,12.8,17.87,Extreme
FLOOD,28.3,61.61,2.56,2.76,Normal
FLOOD,29.44,89.3,5.2,16.26,Extreme
FLOOD,15.97,75.36,6.62,8.0,Moderate
FLOOD,19.05,71.37,0.44,3.32,Moderate
FLOOD,24.25,71.03,4.61,7.38,Moderate
FLOOD,20.54,86.21,7.85,10.25,Severe
FLOOD,26.95,90.28,13.28,19.31,Extreme
FLOOD,20.93,73.12,1.34,4.37,Moderate
FLOOD,19.93,80.01,4.06,14.59,Severe
FLOOD,25.82,85.52,31.61,49.29,Extreme
FLOOD,20.07,81.61,3.28,11.02,Severe
FLOOD,30.76,59.95,1.08,1.17,Normal
FLOOD,24.12,95.88,22.43,47.21,Extreme
FLOOD,25.37,99.95,5.25,31.33,Extreme
FLOOD,30.78,66.39,1.68,1.69,Normal
FLOOD,21.63,91.6,24.83,32.45,Extreme
FLOOD,23.1,71.63,1.19,6.52,Moderate
FLOOD,27.85,77.48,4.82,6.22,Moderate
FLOOD,27.81,67.44,1.03,1.45,Normal
FLOOD,25.42,94.04,7.27,20.79,Extreme
FLOOD,26.11,49.59,0.44,0.81,Normal
FLOOD,16.36,73.1,0.93,5.56,Moderate
FLOOD,32.01,57.69,0.16,0.17,Normal
FLOOD,22.66,94.95,21.95,37.98,Extreme
FLOOD,23.42,96.7,13.62,20.6,Extreme
FLOOD,24.01,83.6,6.24,9.1,Severe
FLOOD,28.0,71.88,2.68,6.04,Moderate
FLOOD,22.9,86.28,6.64,8.32,Severe
FLOOD,22.63,90.34,20.01,41.14,Extreme
FLOOD,29.29,72.84,3.03,5.66,Moderate
FLOOD,22.62,93.31,13.29,16.11,Extreme
FLOOD,27.65,63.52,0.85,1.18,Normal
FLOOD,20.14,85.81,17.42,42.25,Extreme
FLOOD,25.48,73.84,4.22,4.86,Moderate
FLOOD,32.67,52.44,2.89,2.94,Normal
FLOOD,26.08,90.46,6.75,19.22,Extreme
FLOOD,27.85,93.54,27.6,36.02,Extreme
FLOOD,25.31,84.1,12.21,14.08,Severe
FLOOD,15.27,78.05,4.54,5.67,Moderate
FLOOD,27.13,89.14,25.45,30.55,Extreme
FLOOD,20.61,86.44,6.72,9.79,Severe
FLOOD,25.14,46.9,2.18,2.47,Normal
FLOOD,24.37,77.82,0.39,7.19,Moderate
FLOOD,21.83,81.39,3.2,10.29,Severe
FLOOD,17.01,77.23,0.2,5.09,Moderate
FLOOD,21.18,98.91,25.91,44.08,Extreme
FLOOD,27.62,46.24,1.28,1.28,Normal
FLOOD,26.9,71.13,1.03,3.19,Moderate
FLOOD,24.14,80.0,0.9,7.31,Moderate
FLOOD,28.21,78.46,2.44,4.72,Moderate
FLOOD,23.47,92.87,3.32,12.09,Severe
FLOOD,25.56,86.58,7.54,17.44,Extreme
FLOOD,22.22,71.27,0.23,6.1,Moderate
FLOOD,24.07,88.35,28.23,41.77,Extreme
FLOOD,23.1,93.81,24.1,43.0,Extreme
FLOOD,25.58,99.51,22.02,33.6,Extreme
FLOOD,26.82,92.73,25.8,33.46,Extreme
FLOOD,28.37,92.49,20.81,30.21,Extreme
FLOOD,24.17,76.13,3.49,6.67,Moderate
FLOOD,19.64,91.61,6.09,13.7,Severe
FLOOD,31.52,54.05,2.61,2.79,Normal
FLOOD,26.72,88.48,15.54,40.21,Extreme
FLOOD,18.22,78.26,2.43,7.95,Moderate
FLOOD,27.87,50.85,2.34,2.49,Normal
FLOOD,18.58,88.66,10.53,12.67,Severe
FLOOD,26.98,87.57,6.24,14.41,Severe
FLOOD,28.43,76.35,3.4,6.17,Moderate
FLOOD,29.69,79.36,0.46,3.03,Moderate
FLOOD,19.16,80.82,9.66,11.89,Severe
FLOOD,23.91,90.92,7.2,11.61,Severe
FLOOD,31.91,52.19,0.03,0.48,Normal
FLOOD,21.16,92.55,21.42,40.81,Extreme
FLOOD,22.05,84.8,3.42,14.72,Severe
FLOOD,20.24,94.05,6.92,9.2,Severe
FLOOD,24.25,99.28,7.55,45.58,Extreme
FLOOD,27.5,75.02,0.32,7.34,Moderate
FLOOD,26.87,80.7,6.7,8.34,Severe
FLOOD,27.6,84.25,6.55,12.81,Severe
FLOOD,25.46,80.68,5.24,11.73,Severe
FLOOD,25.21,51.59,0.95,1.16,Normal
FLOOD,21.58,95.13,8.87,25.89,Extreme
FLOOD,21.34,87.43,33.73,47.32,Extreme
FLOOD,28.97,50.14,1.91,1.95,Normal
FLOOD,26.83,49.54,1.31,1.58,Normal
FLOOD,27.64,94.85,6.56,10.42,Severe
FLOOD,23.93,71.09,5.81,7.12,Moderate
FLOOD,28.35,89.56,33.02,35.68,Extreme
FLOOD,24.34,92.57,14.98,24.67,Extreme
FLOOD,25.44,93.61,26.01,29.28,Extreme
FLOOD,30.95,65.41,0.84,1.29,Normal
FLOOD,15.91,72.81,2.27,5.47,Moderate
FLOOD,28.12,72.85,0.46,3.95,Moderate
FLOOD,22.43,94.52,12.04,29.45,Extreme
FLOOD,22.61,94.36,11.56,17.61,Extreme
FLOOD,20.13,93.25,3.22,12.41,Severe
FLOOD,28.99,45.92,2.7,2.79,Normal
FLOOD,19.69,91.85,9.49,13.81,Severe
FLOOD,21.24,83.93,5.97,11.66,Severe
FLOOD,22.99,73.89,2.31,4.85,Moderate
FLOOD,27.56,92.91,5.25,18.56,Extreme
FLOOD,21.35,86.37,4.99,12.75,Severe
FLOOD,27.0,84.99,5.63,8.53,Severe
FLOOD,19.6,86.29,7.8,13.3,Severe
FLOOD,31.4,51.42,2.17,2.31,Normal
FLOOD,23.96,87.62,8.89,13.01,Severe
FLOOD,26.75,93.59,5.27,10.11,Severe
FLOOD,27.86,72.43,1.96,5.29,Moderate
FLOOD,19.87,72.95,1.25,3.95,Moderate
FLOOD,29.64,68.64,2.6,2.91,Normal
FLOOD,20.07,94.23,4.32,10.16,Severe
FLOOD,25.37,94.26,4.2,9.92,Severe
FLOOD,29.31,97.63,11.73,24.22,Extreme
FLOOD,27.82,87.55,5.7,16.91,Extreme
FLOOD,27.06,63.33,2.19,2.11,Normal
FLOOD,28.8,91.36,22.41,46.08,Extreme
FLOOD,27.07,53.78,0.35,0.59,Normal
FLOOD,19.8,84.39,3.02,12.89,Severe
FLOOD,18.54,80.82,7.39,9.57,Severe
FLOOD,18.07,70.83,0.45,3.34,Moderate
FLOOD,27.34,44.59,2.54,2.67,Normal
FLOOD,29.42,42.7,1.87,1.78,Normal
FLOOD,28.04,60.89,1.99,2.28,Normal
FLOOD,29.77,41.67,0.15,0.07,Normal
FLOOD,16.03,74.35,6.48,7.02,Moderate
FLOOD,21.85,96.79,28.16,43.73,Extreme
FLOOD,18.15,72.66,0.83,7.73,Moderate
FLOOD,28.21,65.0,2.2,2.48,Normal
FLOOD,24.36,91.48,26.97,43.75,Extreme
FLOOD,27.67,72.26,0.68,4.83,Moderate
FLOOD,25.46,85.93,25.69,41.73,Extreme
FLOOD,24.95,71.02,2.03,3.54,Moderate
FLOOD,26.99,90.51,5.29,9.77,Severe
FLOOD,25.21,74.88,2.79,4.88,Moderate
FLOOD,32.89,47.29,0.01,0.04,Normal
FLOOD,27.34,92.42,7.85,11.81,Severe
FLOOD,31.13,49.86,2.74,2.95,Normal
FLOOD,28.64,47.26,0.88,1.28,Normal
FLOOD,25.92,73.08,2.13,3.69,Moderate
FLOOD,23.8,73.34,4.04,7.74,Moderate
FLOOD,27.43,52.41,2.41,2.31,Normal
FLOOD,24.92,79.16,1.1,3.37,Moderate
FLOOD,18.11,85.99,9.89,13.43,Severe
FLOOD,21.66,93.38,6.99,9.9,Severe
FLOOD,25.81,87.21,8.62,11.25,Severe
FLOOD,18.42,83.96,5.22,14.25,Severe
FLOOD,29.0,93.15,19.12,34.41,Extreme
FLOOD,25.77,94.82,30.69,33.25,Extreme
FLOOD,24.69,87.95,15.23,27.78,Extreme
FLOOD,25.59,43.66,0.97,1.43,Normal
FLOOD,27.52,73.86,4.94,6.12,Moderate
FLOOD,27.93,91.33,8.78,37.12,Extreme
FLOOD,22.76,87.79,7.1,13.05,Severe
FLOOD,24.94,92.1,8.59,10.51,Severe
FLOOD,27.33,82.5,3.4,13.87,Severe
FLOOD,23.93,91.33,6.41,8.17,Severe
FLOOD,28.32,55.94,2.69,2.77,Normal
FLOOD,23.08,88.31,10.44,20.13,Extreme
FLOOD,29.63,54.72,2.0,2.07,Normal
FLOOD,26.95,90.93,12.21,13.31,Severe
FLOOD,25.38,91.21,9.46,14.96,Severe
FLOOD,29.56,98.77,16.69,20.64,Extreme
FLOOD,24.42,92.33,9.47,12.38,Severe
FLOOD,25.98,83.09,8.21,11.62,Severe
FLOOD,29.67,44.2,2.52,2.6,Normal
FLOOD,23.42,83.47,10.96,14.97,Severe
FLOOD,27.33,77.11,1.38,5.03,Moderate
FLOOD,24.93,94.69,3.6,9.58,Severe
FLOOD,20.62,78.27,3.63,4.7,Moderate
FLOOD,15.28,72.01,1.71,5.64,Moderate
FLOOD,24.04,98.29,20.11,42.95,Extreme
FLOOD,20.95,77.3,0.6,6.38,Moderate
FLOOD,23.16,87.89,18.71,31.42,Extreme
FLOOD,27.47,66.2,0.82,0.89,Normal
FLOOD,18.65,83.42,7.62,13.23,Severe
FLOOD,22.83,94.99,6.77,11.05,Severe
FLOOD,24.81,87.02,6.88,15.55,Extreme
FLOOD,16.83,75.36,1.63,3.76,Moderate
FLOOD,25.46,93.69,18.64,45.06,Extreme
FLOOD,20.45,70.91,2.49,5.33,Moderate
FLOOD,25.7,78.37,0.93,3.22,Moderate
FLOOD,24.24,94.88,27.95,37.9,Extreme
FLOOD,27.83,57.07,2.79,2.73,Normal
FLOOD,19.21,88.85,4.69,8.08,Severe
FLOOD,29.6,63.64,1.27,1.53,Normal
FLOOD,25.82,60.59,0.41,0.64,Normal
FLOOD,28.84,98.68,22.74,44.16,Extreme
FLOOD,25.99,82.23,6.73,9.57,Severe
FLOOD,24.95,90.18,8.73,10.38,Severe
FLOOD,29.81,46.12,1.77,1.9,Normal
FLOOD,25.28,79.35,4.81,6.06,Moderate
FLOOD,18.07,83.72,11.07,13.64,Severe
FLOOD,25.86,90.76,3.16,11.21,Severe
FLOOD,26.77,85.15,23.0,45.64,Extreme
FLOOD,26.24,62.1,0.16,0.22,Normal
FLOOD,20.56,93.14,9.09,20.68,Extreme
FLOOD,24.48,99.48,17.86,24.27,Extreme
FLOOD,19.05,83.06,7.39,11.36,Severe
FLOOD,26.68,98.4,6.69,17.95,Extreme
FLOOD,22.77,70.05,1.19,5.94,Moderate
FLOOD,21.28,73.3,6.38,7.61,Moderate
FLOOD,23.9,97.4,5.07,17.3,Extreme
FLOOD,24.41,70.66,6.55,7.38,Moderate
FLOOD,21.18,85.04,9.34,12.69,Severe
FLOOD,27.02,80.23,5.76,9.45,Severe
FLOOD,28.78,91.65,15.49,26.68,Extreme
FLOOD,21.49,74.77,5.7,7.16,Moderate
FLOOD,27.82,89.77,4.82,11.86,Severe
FLOOD,27.71,51.82,1.74,2.18,Normal
FLOOD,23.09,79.9,6.32,7.39,Moderate
FLOOD,29.1,56.81,1.19,1.33,Normal
FLOOD,25.86,75.71,0.93,3.27,Moderate
FLOOD,26.82,93.56,11.42,13.58,Severe
FLOOD,24.73,90.4,42.1,46.64,Extreme
FLOOD,22.57,86.15,9.43,12.87,Severe
FLOOD,20.52,91.5,3.23,10.7,Severe
FLOOD,31.02,55.04,0.21,0.16,Normal
FLOOD,21.58,99.14,16.74,28.07,Extreme
FLOOD,19.02,92.06,9.65,12.09,Severe
FLOOD,29.45,71.87,1.2,6.65,Moderate
FLOOD,30.72,62.82,2.15,2.22,Normal
FLOOD,30.29,69.43,0.55,0.45,Normal
FLOOD,24.06,70.09,3.77,6.18,Moderate
FLOOD,28.73,77.45,2.61,3.39,Moderate
FLOOD,24.22,71.71,2.71,7.29,Moderate
FLOOD,25.57,94.79,6.16,8.83,Severe
FLOOD,32.46,41.61,0.23,0.47,Normal
FLOOD,22.13,73.16,4.51,5.45,Moderate
FLOOD,22.17,82.3,5.54,13.97,Severe
FLOOD,24.23,75.21,4.2,6.21,Moderate
FLOOD,19.86,87.74,3.31,9.26,Severe
FLOOD,26.82,95.71,21.57,29.0,Extreme
FLOOD,15.87,72.91,4.12,7.51,Moderate
FLOOD,29.47,96.75,12.12,16.06,Extreme
FLOOD,24.22,90.64,19.13,21.45,Extreme
FLOOD,23.47,87.65,8.7,20.34,Extreme
FLOOD,19.99,87.15,7.34,10.35,Severe
FLOOD,24.36,76.43,0.5,4.9,Moderate
FLOOD,30.59,65.96,2.46,2.66,Normal
FLOOD,17.28,76.11,3.88,7.86,Moderate
FLOOD,15.09,71.65,1.67,5.06,Moderate
FLOOD,21.92,74.22,0.44,4.39,Moderate
FLOOD,22.63,90.9,7.67,11.91,Severe
FLOOD,20.43,89.15,15.21,25.59,Extreme
FLOOD,32.47,51.32,1.67,1.61,Normal
FLOOD,24.07,87.61,9.01,13.84,Severe
FLOOD,24.38,85.5,29.71,38.69,Extreme
FLOOD,22.42,87.95,13.28,14.66,Severe
FLOOD,21.46,90.72,13.88,33.51,Extreme
FLOOD,24.7,91.75,7.7,14.15,Severe
FLOOD,19.01,90.12,6.27,13.98,Severe
FLOOD,28.52,61.75,1.86,2.09,Normal
FLOOD,31.5,61.84,1.37,1.36,Normal
FLOOD,26.08,48.46,2.71,2.95,Normal
FLOOD,27.72,44.06,1.9,2.27,Normal
FLOOD,22.96,87.52,3.98,11.57,Severe
FLOOD,24.23,88.4,12.91,32.82,Extreme
FLOOD,17.99,70.96,2.48,3.97,Moderate
FLOOD,18.82,87.05,8.08,11.84,Severe
FLOOD,25.82,75.87,3.07,6.59,Moderate
FLOOD,21.91,84.12,10.71,11.93,Severe
FLOOD,32.84,56.05,2.18,2.61,Normal
FLOOD,30.12,60.35,0.36,0.3,Normal
FLOOD,21.25,85.51,19.42,38.6,Extreme
FLOOD,18.73,79.84,3.32,4.01,Moderate
FLOOD,31.02,46.11,1.23,1.65,Normal
FLOOD,26.12,71.07,0.98,3.17,Moderate
FLOOD,28.84,65.14,1.36,1.69,Normal
FLOOD,31.88,63.08,2.63,2.7,Normal
FLOOD,27.25,96.61,36.75,49.21,Extreme
FLOOD,28.16,75.76,2.12,7.75,Moderate
FLOOD,26.05,67.93,2.1,2.09,Normal
FLOOD,20.24,88.6,7.95,10.49,Severe
FLOOD,21.97,88.84,25.74,29.37,Extreme
FLOOD,24.82,99.83,26.2,49.11,Extreme
FLOOD,30.76,62.42,2.64,3.0,Normal
FLOOD,27.72,81.85,12.04,14.0,Severe
FLOOD,15.41,74.42,1.39,3.1,Moderate
FLOOD,23.8,89.03,5.84,20.71,Extreme
FLOOD,28.24,47.21,2.18,2.35,Normal
FLOOD,24.84,83.15,10.04,14.13,Severe
FLOOD,22.94,90.51,6.26,11.71,Severe
FLOOD,19.03,84.11,7.64,10.44,Severe
FLOOD,24.76,87.6,7.85,12.66,Severe
FLOOD,21.06,87.1,4.08,13.28,Severe
FLOOD,25.3,88.46,7.39,10.2,Severe
FLOOD,31.2,67.7,0.7,1.2,Normal
FLOOD,22.78,98.41,11.35,50.0,Extreme
FLOOD,26.15,54.53,0.54,0.93,Normal
FLOOD,20.36,77.44,2.17,3.24,Moderate
FLOOD,20.39,75.96,0.51,7.53,Moderate
FLOOD,19.48,81.77,10.47,13.81,Severe
FLOOD,22.08,73.45,0.55,3.78,Moderate
FLOOD,23.39,73.4,1.86,6.28,Moderate
FLOOD,25.14,73.05,2.26,4.6,Moderate
FLOOD,29.86,96.43,8.15,27.13,Extreme
FLOOD,20.42,87.64,6.66,14.93,Severe
FLOOD,28.45,66.49,0.08,0.11,Normal
FLOOD,24.61,85.32,26.33,47.91,Extreme
FLOOD,18.63,91.98,6.99,14.4,Severe
FLOOD,15.8,76.21,3.05,6.33,Moderate
FLOOD,25.94,43.78,1.47,1.71,Normal
FLOOD,18.34,85.85,11.76,13.09,Severe
FLOOD,30.48,55.98,2.69,2.67,Normal
FLOOD,25.75,41.92,2.14,2.57,Normal
FLOOD,20.34,94.85,8.91,16.53,Extreme
FLOOD,25.45,46.27,0.33,0.6,Normal
FLOOD,26.52,55.2,0.33,0.41,Normal
FLOOD,30.66,69.2,1.47,1.44,Normal
FLOOD,22.53,96.09,23.51,48.62,Extreme
FLOOD,21.54,91.1,19.69,24.11,Extreme
FLOOD,24.48,82.36,5.17,12.17,Severe
FLOOD,22.96,84.23,7.67,11.45,Severe
FLOOD,21.93,85.88,6.33,10.23,Severe
FLOOD,32.83,40.72,0.14,0.14,Normal
FLOOD,25.64,88.6,7.8,10.7,Severe
FLOOD,23.32,85.22,14.15,37.29,Extreme
FLOOD,30.87,61.74,1.15,1.52,Normal
FLOOD,28.6,44.79,0.08,0.23,Normal
FLOOD,27.56,75.77,2.47,3.2,Moderate
FLOOD,15.77,77.48,1.93,3.08,Moderate
FLOOD,26.57,74.01,0.76,3.97,Moderate
FLOOD,23.93,90.2,4.34,9.72,Severe
FLOOD,22.35,72.93,0.01,7.53,Moderate
FLOOD,27.6,59.89,1.97,2.35,Normal
FLOOD,15.61,72.02,1.05,6.05,Moderate
FLOOD,28.24,77.0,1.66,5.6,Moderate
FLOOD,21.0,83.13,6.43,11.78,Severe
FLOOD,30.08,60.4,0.25,0.2,Normal
FLOOD,20.23,90.1,8.22,18.44,Extreme
FLOOD,24.66,80.16,3.95,14.67,Severe
FLOOD,21.87,93.52,3.54,8.71,Severe
FLOOD,25.05,85.7,7.11,9.02,Severe
FLOOD,26.17,86.72,9.52,10.79,Severe
FLOOD,25.69,40.45,1.68,2.12,Normal
FLOOD,30.67,63.05,1.32,1.44,Normal
FLOOD,21.19,90.03,8.41,11.24,Severe
FLOOD,26.89,88.11,10.29,13.64,Severe
FLOOD,30.78,69.49,0.12,0.02,Normal
FLOOD,20.18,91.84,7.86,10.41,Severe
FLOOD,22.51,75.13,3.65,5.2,Moderate
FLOOD,19.18,74.58,0.75,3.47,Moderate
FLOOD,22.86,72.14,0.44,4.42,Moderate
FLOOD,18.04,85.2,6.57,13.9,Severe
FLOOD,26.56,85.7,7.77,10.61,Severe
FLOOD,32.38,45.36,2.31,2.53,Normal
FLOOD,25.51,89.07,10.37,16.11,Extreme
FLOOD,18.37,85.88,4.28,8.67,Severe
FLOOD,25.89,93.27,3.64,8.5,Severe
FLOOD,24.65,81.4,6.1,11.77,Severe
FLOOD,27.09,75.9,4.25,6.9,Moderate
FLOOD,28.42,86.93,12.93,25.76,Extreme
FLOOD,25.63,86.92,6.94,9.44,Severe
FLOOD,32.13,45.23,2.43,2.71,Normal
FLOOD,29.75,96.42,10.79,20.62,Extreme
FLOOD,20.66,91.11,15.34,17.6,Extreme
FLOOD,17.78,76.23,3.59,7.13,Moderate
FLOOD,20.98,82.45,5.31,13.83,Severe
FLOOD,20.37,83.14,6.26,14.47,Severe
FLOOD,28.2,43.54,1.11,1.3,Normal
FLOOD,27.25,43.9,2.04,2.17,Normal
FLOOD,27.3,44.74,1.83,2.21,Normal
FLOOD,23.95,82.23,13.12,14.17,Severe
FLOOD,28.06,68.95,0.92,1.07,Normal
FLOOD,22.15,97.06,20.57,28.16,Extreme
FLOOD,25.47,87.98,7.47,13.4,Severe
FLOOD,18.18,82.08,7.59,8.76,Severe
FLOOD,27.07,78.22,1.07,5.66,Moderate
FLOOD,27.41,59.13,0.1,0.44,Normal
FLOOD,19.26,93.68,6.72,13.48,Severe
FLOOD,16.21,71.9,1.53,7.33,Moderate
FLOOD,19.37,73.25,0.51,3.51,Moderate
FLOOD,23.02,87.5,5.75,10.89,Severe
FLOOD,24.95,99.36,13.15,22.64,Extreme
FLOOD,23.93,85.65,7.51,34.63,Extreme
FLOOD,22.23,88.91,15.68,20.9,Extreme
FLOOD,24.75,97.54,14.52,19.48,Extreme
FLOOD,27.93,40.34,0.63,0.9,Normal
